City,Region,Country,"Internet Price, 2010","Internet Price, 2011","Internet Price, 2012","Internet Price, 2013","Internet Price, 2014","Internet Price, 2015","Internet Price, 2016","Internet Price, 2017","Internet Price, 2018","Internet Price, 2019","Internet Price, 2020"
Henderson,Nevada,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,0.0,0.0
Fort Wayne,Indiana,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,53.3333333333333,0.0
Lubbock,Texas,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,58.125,0.0,63.75
Mississauga,Ontario,Canada,0.0,0.0,0.0,48.0769230769231,43.298937411706895,45.889896137026206,41.4191934979681,46.121591735010796,57.2358898097222,44.387702686279795,52.2059566268056
Cali,Valle del Cauca Department,Colombia,0.0,0.0,0.0,0.0,0.0,33.9220974742503,21.4647921612527,26.0294594028087,37.3037686470522,24.4824902847716,26.358170480760304
Tempe,Arizona,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.158,81.8,73.11,0.0
Plano,Texas,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,57.8,0.0,47.16625,64.0,0.0
Amarillo,Texas,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
Chiang Mai,Chiang Mai,Thailand,0.0,22.022980886089897,18.501625249030102,0.0,16.5197623991965,17.913731306389803,17.0649119987908,18.466339898056,24.683406113537103,22.1243791328223,20.0813346026627
Rosario,Santa Fe Province,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9878090929085,42.5646983414791,36.6939633955341,23.9787146532528
Cuenca,Azuay Province,Ecuador,0.0,0.0,0.0,0.0,0.0,36.723,49.71428571428571,33.2727272727273,41.25,34.61875,44.4
Novi Sad,,Serbia,0.0,26.0869565217391,21.0636934783585,21.2827456299525,18.4723568959193,13.470345273947599,13.3523642893319,15.170109890109902,23.6115885815006,21.5586660008499,23.3102015767361
Punta del Este,Maldonado Department,Uruguay,0.0,0.0,32.920325527321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newcastle,New South Wales,Australia,0.0,0.0,0.0,0.0,0.0,56.2628336755647,0.0,49.7647372259313,68.3997496884315,57.098229781325905,0.0
Chihuahua City,Chihuahua,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7231463885957,0.0,25.7955321730442,0.0
Navi Mumbai,Maharashtra,India,0.0,0.0,0.0,19.469026548672602,21.4054720272728,22.009118063197604,15.320150774279,15.3757746128877,10.7067177218484,8.27832415675352,14.609415839574302
Barranquilla,Atlantico Department,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.564446186637895,33.921302578019,24.183923330079303,28.791232371292
Jaipur,Rajasthan,India,0.0,0.0,0.0,0.0,25.0669343477274,23.004768642247,15.8969636799371,25.470980166803898,18.2216980016155,11.8122615330837,11.4103544835832
Indore,Madhya Pradesh,India,0.0,0.0,0.0,0.0,28.305920246591,20.1001639454713,13.619898599367499,25.1085881725607,13.21651775572,7.114184822210049,15.1809139977824
Zug,Canton of Zug,Switzerland,0.0,0.0,0.0,0.0,0.0,48.6515071390799,0.0,0.0,0.0,0.0,0.0
Portsmouth,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,32.144416945698104,0.0,0.0,0.0,0.0
Southampton,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,28.558256902994103,0.0,37.725113957828,36.4425345466801,0.0
Konya,Konya Province,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.790971788079199,16.1576516762829
Huntsville,Alabama,United States of America,0.0,0.0,0.0,0.0,66.6666666666667,0.0,63.6,52.998571428571395,54.3333333333333,59.799,0.0
Mobile,Alabama,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,52.2,51.196000000000005,54.0,56.5555555555556,0.0
Debrecen,Hajdu-Bihar County,Hungary,0.0,0.0,0.0,0.0,0.0,13.089931366305802,11.513582921006998,13.0104083266613,13.4262977294298,16.6282826893991,12.655878179373401
Christchurch,Canterbury Region,New Zealand,48.469387755102,34.797520661156994,48.8721804511278,67.2,60.13891241741489,57.8125100705746,53.9015125113264,61.0153893803224,59.65362927674621,54.2999049098164,48.6552742629194
Patna,Bihar,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.571986208541901,12.984425503728302
Shreveport,Louisiana,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,58.7283333333333,0.0,0.0,0.0,0.0
Bhopal,Madhya Pradesh,India,0.0,0.0,0.0,0.0,28.728396668181897,0.0,17.843591873952104,0.0,16.541507119223798,0.0,10.434980759225699
Monterrey,Nuevo Leon,Mexico,0.0,57.59147219821379,29.0360046457607,39.8126463700234,41.445515983722295,29.9505445260463,21.4999272194038,24.359908607095605,26.0460928103258,27.687132982488297,25.1262153811362
Olomouc,,Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,14.7049555700271,0.0,0.0,0.0,0.0
Szeged,Csongrad-Csanad County,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6725361227077,12.8557679087034,15.5643356474528
Giza,Giza Governorate,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,51.7953338213488,0.0,0.0,0.0,0.0
Santos,Sao Paulo,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.728294673604697,31.288607186979604,27.4915344454637,22.059579559369197
Leicester,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,24.6998024015808,23.409521036541,30.156303092082897,37.1349337605619,30.3336703741153,37.1452239820601
Goiania,Goias,Brazil,0.0,0.0,0.0,0.0,0.0,21.8258329931225,34.2949364535001,0.0,35.2425799597739,29.3038426256243,23.2079596090701
Sibiu,Sibiu County,Romania,0.0,0.0,0.0,0.0,0.0,8.70579552213002,8.395882659143961,7.32692420279384,9.52165462302642,9.57866896966997,7.73426220867612
Savannah,Georgia,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.625,59.5,0.0
London,Ontario,Canada,0.0,0.0,0.0,41.6666666666667,46.680179350162796,42.2512755102041,47.9553269487624,55.508310052910794,47.1936377514909,53.5847455685415,52.2059566268056
Rawalpindi,Punjab,Pakistan,0.0,0.0,0.0,46.2677359654534,0.0,0.0,0.0,0.0,20.2151331221648,20.4276181397249,24.2427952625952
Oradea,,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.023266282459801,8.60289847519054,8.4695599310766,8.994660494534461
Cluj-Napoca,Cluj County,Romania,7.522716403634631,11.4219114219114,9.29752066115703,9.231783712495881,10.774994581540101,7.85067107977248,7.912311605833599,8.07058955039311,8.67882873534226,8.31149088722404,8.507688429543741
Leuven,Flemish Region,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.023953183593505,52.18943786518621,52.996412721811105
Mashhad,Razavi Khorasan Province,Iran,0.0,0.0,0.0,0.0,0.0,0.0,90.6885133025008,0.0,30.569462332241503,26.497119956786605,0.0
Dundee,Scotland,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.254156791647794,37.7365304058934,0.0
Tijuana,Baja California,Mexico,0.0,0.0,0.0,0.0,0.0,28.6287228623565,23.810935778761397,0.0,24.143171513920002,23.412249309230297,21.913770040312702
Port Elizabeth,Eastern Cape,South Africa,0.0,0.0,0.0,0.0,0.0,0.0,45.826931205926,0.0,72.84575086540521,0.0,56.7620810492568
Tangier,Tanger-Tetouan-Al Hoceima,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.380814473919802,0.0,0.0
Antibes,,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4390218421426,0.0
Mangalore,Karnataka,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.904649802455619,0.0
Kingston upon Hull,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6758292694895,60.920121334681504,0.0
Nis,Nisava District,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,12.7768313458262,13.0285714285714,22.120312921499902,18.104648019127602,16.5226832837653
Galway,Connacht,Ireland,0.0,0.0,0.0,41.0822510822511,0.0,38.7978142076503,43.847201725508,0.0,75.64716415586442,54.0997858320834,60.51961296713429
Norwich,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,28.879768961848303,31.903167439635602,0.0,0.0,0.0,34.6711871290647
Banja Luka,Republika Srpska,Bosnia and Herzegovina,0.0,27.7777777777778,25.8876513768299,22.445940840500498,20.129103907822604,17.9329016411745,16.2620513416192,20.8374735895237,24.0007898907648,24.288186358589,22.7867433749285
Sioux Falls,South Dakota,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,51.6,0.0,59.0,0.0,66.4
Brighton,England,United Kingdom,0.0,0.0,0.0,22.7272727272727,0.0,31.7004321108288,30.492727537421104,35.888124362895,49.180577899144204,39.390588136164496,37.147700495426506
Natal,Rio Grande do Norte,Brazil,0.0,0.0,0.0,0.0,46.10830990733721,0.0,27.378310614138698,26.2451264468953,32.079401741538504,26.7556823973091,14.9556471588944
Hanover,New Hampshire,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7755555555556,0.0,0.0
Erbil,,Iraq,0.0,0.0,0.0,0.0,0.0,55.938363312665004,46.8498830465738,41.4433930954834,40.0752984389348,39.1056086120448,37.536787569428895
Florianopolis,Santa Catarina,Brazil,0.0,0.0,0.0,55.140186915887796,34.179643924858304,23.528900205092803,25.444537306550604,32.7879866238711,35.3959642620544,33.522463448057195,20.3330820564675
Dunedin,Otago Region,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4290510563457,62.707777792541705,0.0,45.848239209289396
Hamilton,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,41.188350340136104,54.05335000521,46.474231671817705,53.891770405109206,55.0913723670204,58.762053505520704
Patras,West Greece Region,Greece,0.0,0.0,0.0,0.0,0.0,20.3551912568306,22.8554130245582,23.9587998208688,31.3850286114679,0.0,0.0
Limerick,,Ireland,0.0,0.0,0.0,0.0,0.0,37.3406193078324,46.827108638892,0.0,68.1579310564479,0.0,0.0
Exeter,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3975535168196,0.0,39.391641388608,36.404746485518
Springfield,Missouri,United States of America,0.0,0.0,0.0,0.0,0.0,42.79,55.0,50.798,0.0,0.0,0.0
Kota Kinabalu,Sabah,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4752018454441,0.0
Sherbrooke,Quebec,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.93873701870729,0.0,0.0
Gold Coast,Queensland,Australia,0.0,0.0,64.4012944983819,65.7051282051282,67.11098768860501,63.4486055430614,64.2952948690654,59.16272576015321,51.9532379341294,50.445447182691204,0.0
Laval,Quebec,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.422429420430696,0.0,0.0
Gatineau,Quebec,Canada,0.0,0.0,0.0,0.0,0.0,0.0,49.0778368240075,44.2470320709319,0.0,0.0,0.0
Allentown,Pennsylvania,United States of America,0.0,0.0,0.0,0.0,0.0,54.9975,0.0,0.0,0.0,0.0,0.0
Zapopan,Jalisco,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.461308140569702,24.8396700618889,23.634486761704803
Ivano-Frankivsk,Ivano-Frankivsk Oblast,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65783837655591,5.2706396574783705
Ternopil,Ternopil Oblast,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89639305328781,0.0
Sumy,Sumy Oblast,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,1.86699518350396,0.0,3.8362748855446402,3.93350155855722,4.21651172598269
Joinville,Santa Catarina,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1962364147464,30.8047090001019,22.892550966041302
Vinnytsia,Vinnytsia Oblast,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53689024313075,4.56898471129583,0.0
Santa Cruz,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,52.5,0.0,76.0
Santa Clara,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0
Santa Barbara,California,United States of America,0.0,0.0,0.0,0.0,52.3333333333333,0.0,67.9916666666667,60.5555555555556,58.571428571428605,61.0,95.7142857142857
Samsun,Samsun Province,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.911894426828802,13.655707340811698,14.2690949868473
Heraklion,,Greece,0.0,0.0,0.0,0.0,0.0,18.1420765027322,23.3851742536043,0.0,26.859745416326103,24.9986940980695,34.3752992181916
Reading,England,United Kingdom,0.0,0.0,34.6076923076923,0.0,0.0,0.0,27.1655262774785,34.6585117227319,33.1561908576446,50.0505561172902,44.57724059451179
Akron,Ohio,United States of America,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,68.8333333333333,60.8566666666667
West Palm Beach,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,47.0,64.85714285714289,70.21125,0.0,62.8
Merida,Yucatan,Mexico,0.0,0.0,0.0,0.0,0.0,20.8267510913089,24.071508283510102,24.200025410944,26.628933674464502,26.509242549373496,25.5635462228889
Fort Lauderdale,Florida,United States of America,0.0,0.0,0.0,46.25,60.0,54.0,49.3333333333333,79.0133333333333,58.454545454545496,64.1666666666667,51.75
Billings,Montana,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0
Kalamazoo,Michigan,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.125,61.0,61.87375
Joao Pessoa,Paraiba,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0297625114667,16.846134198891402
Thiruvananthapuram,,India,0.0,0.0,69.3397344713134,18.2890855457227,15.349976651136402,21.9599905675208,23.011059433102798,0.0,14.209532778996302,9.980618437443962,10.958722292149199
Craiova,Dolj County,Romania,0.0,0.0,0.0,0.0,0.0,0.0,8.31192383255252,0.0,11.1253017174309,7.76376327015355,0.0
Vitoria,Espirito Santo,Brazil,0.0,0.0,0.0,0.0,0.0,29.7475112269573,25.067004812818798,34.8923646403811,41.628619004136,38.5196887846975,0.0
Eskisehir,,Turkey,0.0,0.0,0.0,0.0,0.0,16.6430682862608,20.6516117910705,18.8511789904364,14.988410067000101,13.570091620806599,0.0
Campo Grande,Mato Grosso do Sul,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8366799170999,0.0
Bournemouth,,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4448938321537,0.0
Agadir,Souss-Massa,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6383806805787,31.7473392297581,25.3931560171847
Pattaya,Chon Buri,Thailand,0.0,0.0,22.254377686903602,21.649252892933397,20.4394054101715,18.1337288345075,19.1872736197041,19.136509054621197,19.5778748180495,24.2023625481288,22.1515933246627
Eugene,Oregon,United States of America,0.0,0.0,0.0,0.0,0.0,45.798,47.4975,53.0,70.9988888888889,63.8,67.595
Campinas,Sao Paulo,Brazil,0.0,0.0,0.0,0.0,31.457766275489696,22.7736651126407,26.124672180754498,28.271090227793398,29.9041198904227,29.5229844052594,22.9943075068001
Bhubaneswar,Odisha,India,0.0,0.0,0.0,19.372945638432398,17.175074792409198,17.685898443640898,18.2965053674748,0.0,12.3895559934074,10.0604633849435,9.43114282112234
Larnaca,Larnaca District,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4375279892521,43.87091751333261,0.0,50.1016506823845
Peterborough,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8165414909941,0.0,0.0
Veliko Tarnovo,Veliko Tarnovo Province,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.347890486884198,0.0,0.0
Arad,Arad County,Romania,0.0,0.0,0.0,0.0,0.0,7.769281833157129,11.0321898141152,0.0,9.66483739931253,8.73843484952348,0.0
Faisalabad,Punjab,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.939125697943602,32.2029522215542
Wilmington,Delaware,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,53.5,0.0
Niteroi,Rio de Janeiro,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7657517322877,0.0,0.0
Paphos,Paphos District,Cyprus,0.0,0.0,0.0,0.0,0.0,45.90163934426229,0.0,0.0,0.0,45.7532069220265,48.9882806672204
Grand Rapids,Michigan,United States of America,0.0,0.0,0.0,0.0,0.0,40.7375,55.9988888888889,52.43125,60.8316666666667,58.1666666666667,66.0
Ipswich,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6380144127751,0.0,0.0
Baia Mare,Maramureș County,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7635204761022,0.0
Knoxville,Tennessee,United States of America,0.0,0.0,0.0,0.0,43.3333333333333,49.0,48.3277777777778,53.0,51.8333333333333,59.77777777777779,69.875
Limassol,Limassol District,Cyprus,0.0,0.0,58.641975308641996,42.1356421356421,0.0,35.5688027819175,37.1218829227684,42.3197492163009,50.3522908637939,44.359208432727,42.228534146581204
Chattanooga,Tennessee,United States of America,0.0,0.0,0.0,0.0,0.0,57.398,54.1583333333333,72.5,56.75,65.9985714285714,65.99875
Spokane,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,48.74875,56.1111111111111,63.3333333333333,66.8,63.6,59.8675
Hermosillo,Sonora,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.736625118260303,23.800056222899,0.0
Sao Jose dos Campos,Sao Paulo,Brazil,0.0,94.93670886075951,0.0,0.0,0.0,0.0,17.2519380961987,0.0,35.0933734400458,24.9719702374885,21.9562921211781
Northampton,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,23.9918474304848,0.0,37.5770163053305,0.0,0.0
Boulder,Colorado,United States of America,0.0,0.0,0.0,0.0,0.0,61.0,47.998000000000005,60.8316666666667,51.8,75.125,48.998000000000005
Ramat Gan,Tel Aviv District,Israel,0.0,0.0,0.0,0.0,0.0,0.0,21.1537959311588,29.1084144547574,30.399372931088802,27.783673233132,0.0
Guwahati,Assam,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3845991796473,7.47061266784805,9.96026092775339
Tacoma,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,53.56428571428571,70.0,63.9125,70.2727272727273,64.8
Visakhapatnam,Andhra Pradesh,India,0.0,0.0,0.0,0.0,16.8990568636364,16.8181103600063,13.214351058947699,9.781477627471382,11.959890364291999,10.699222964939901,8.50131183875817
Vijayawada,Andhra Pradesh,India,0.0,0.0,0.0,0.0,12.8432832163637,14.148718754912801,11.8447376551079,0.0,8.62336889847206,9.725114605445391,6.9715184844399705
Hamilton,Waikato Region,New Zealand,0.0,0.0,0.0,0.0,0.0,60.262318326834496,0.0,0.0,64.1064642860556,0.0,0.0
Ludhiana,Punjab,India,0.0,0.0,0.0,0.0,21.757535711931897,27.7734108892732,28.3445861840388,0.0,0.0,12.096509546182102,8.23298918384736
Kitchener,Ontario,Canada,0.0,0.0,34.4660194174757,0.0,35.624347398808396,34.673947704081606,50.791541999732104,51.1018575092138,51.898160760051496,55.4324954157326,42.4484094776526
Aguascalientes City,Aguascalientes,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.955973830570503,0.0,0.0
Kingston,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,0.0,40.8487027195999,0.0,57.2058784817321,55.013672117036,0.0
Milton Keynes,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,35.8616004270394,0.0,32.8882888355148,0.0,0.0
Corfu,,Greece,0.0,0.0,0.0,0.0,0.0,18.5792349726776,0.0,0.0,41.8467048152906,0.0,0.0
Thane,Maharashtra,India,0.0,0.0,0.0,0.0,32.1082080409092,20.6335481842478,15.5370324268065,23.296628201345,10.892598237852699,8.14418464495427,11.069416456716402
Sunnyvale,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.77777777777779,62.85,44.35
Oshawa,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.82846999553821,49.518691183692205,56.1494223564428,0.0
Santa Rosa,California,United States of America,0.0,0.0,0.0,0.0,0.0,52.8333333333333,53.0,0.0,68.121875,63.5555555555556,99.3333333333333
Guildford,England,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,34.997816276022704,0.0,0.0,31.5975733063701,0.0
Bellevue,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1428571428571,60.0,58.571428571428605
Fayetteville,Arkansas,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,59.1,0.0,0.0,58.75,0.0
Kuching,Sarawak,Malaysia,0.0,0.0,0.0,51.535087719298204,0.0,0.0,32.5636471284784,0.0,0.0,0.0,0.0
Redmond,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,0.0
Johor Bahru,Johor,Malaysia,0.0,19.3333333333333,38.7840670859539,0.0,36.959035348529895,0.0,0.0,0.0,47.98950339441011,0.0,0.0
Kelowna,British Columbia,Canada,0.0,0.0,0.0,48.269230769230795,0.0,40.019132653061206,42.6472558388782,54.5663902217029,60.6345808331907,62.6017648228341,70.7184316650738
Vancouver,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,48.993333333333304,69.83166666666669,61.4444444444444,59.8888888888889,0.0
Erie,Pennsylvania,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0.0,0.0,0.0,0.0
Al Ain,Emirate of Abu Dhabi,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.18068812152642,90.5793332030972,112.940325686355,0.0
Bucaramanga,Santander Department,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.049577288383304,0.0,24.1053353969346
Burnaby,British Columbia,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6674326570939,46.3846803306536,50.99004347420689
Clearwater,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,54.798,0.0,0.0
Taichung,,Taiwan,0.0,0.0,0.0,51.212017753499495,24.415959158759197,0.0,0.0,0.0,34.7703748366998,0.0,0.0
Naples,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
Abbotsford,British Columbia,Canada,0.0,0.0,0.0,0.0,0.0,0.0,53.7277274148171,0.0,53.248670519606705,0.0,0.0
Noida,Uttar Pradesh,India,0.0,0.0,20.1517306780465,26.7256637168142,25.348585295454697,22.009118063197604,24.370345264054603,17.9888797428052,14.257254260490802,13.149864016069902,11.2439225514458
Sharjah,Emirate of Sharjah,United Arab Emirates,0.0,0.0,0.0,72.661217075386,75.957637962484,81.52362975264609,83.6240728424017,88.63876603014,92.7102875318877,102.83677010607599,99.1472013503212
Rockville,Maryland,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,46.2475
Jeddah,Mecca Province,Saudi Arabia,0.0,0.0,36.003840000000004,56.0,53.475777398558996,37.0349098383017,43.7217547848697,56.693816068357805,65.9306031923016,65.1705250969369,69.85091505825521
Surrey,British Columbia,Canada,0.0,0.0,0.0,0.0,0.0,45.599489795918394,43.7636761487965,54.75199018844339,61.737589008239695,52.0141581984291,55.3625958647055
Everett,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,60.375,0.0,0.0
Bellingham,Washington,United States of America,0.0,0.0,0.0,0.0,0.0,53.99,72.5,53.6666666666667,63.8888888888889,60.8333333333333,75.0
Moncton,New Brunswick,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.165189466229705,57.0187886595462,0.0
Kamloops,British Columbia,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.576773392951296,60.606194987867696,61.7972835419629
Villach,Carinthia,Austria,0.0,0.0,0.0,0.0,0.0,0.0,21.2913560626127,0.0,0.0,0.0,0.0
Berkeley,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,83.125,58.571428571428605,66.99600000000001
Ann Arbor,Michigan,United States of America,0.0,0.0,0.0,0.0,50.83,41.99,50.0,58.428571428571395,63.193999999999996,69.915,64.2842857142857
Aveiro,Aveiro,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.357366771159896,0.0,33.1325975508742,0.0
Pensacola,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,54.9875,55.65,0.0,71.998,66.5,0.0
Iowa City,Iowa,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3333333333333,66.19800000000001,0.0
Gainesville,Florida,United States of America,0.0,0.0,0.0,0.0,55.4975,0.0,48.998000000000005,0.0,0.0,55.0,0.0
Daytona Beach,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33,58.0,56.25
Fort Collins,Colorado,United States of America,0.0,0.0,0.0,0.0,0.0,54.9983333333333,44.8,52.5,0.0,60.8333333333333,48.3
Canton,Ohio,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1666666666667,0.0,0.0
Sarasota,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,57.25,0.0
Redding,California,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,39.998000000000005,0.0,0.0,0.0,0.0
Overland Park,Kansas,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75
Guelph,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,53.14625850340139,53.9152860268834,0.0,0.0,53.213963765871895,46.378314956836604
Fort Myers,Florida,United States of America,0.0,0.0,0.0,0.0,0.0,56.1666666666667,52.0,71.5,57.3333333333333,56.7681818181818,55.0
Ajman,Emirate of Ajman,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.763701582595,83.04435712231971,91.85451377545459
Greenville,South Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,50.4,49.22,57.37375,60.0,55.8333333333333,0.0
Bloomington,Illinois,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.998000000000005,0.0,0.0,0.0
Fairfax,South Carolina,United States of America,0.0,0.0,0.0,0.0,39.6666666666667,0.0,0.0,66.4983333333333,67.5,78.8,0.0
Waterloo,Ontario,Canada,0.0,0.0,0.0,0.0,0.0,56.8000637755102,49.234135667396096,0.0,53.377290496707204,50.135612520451495,47.804873073964394
Coquitlam,British Columbia,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.409486134895104,0.0,53.177230238467104
Asheville,North Carolina,United States of America,0.0,0.0,0.0,0.0,33.3333333333333,53.42,52.4271428571429,62.875,64.25,61.614615384615405,60.0
Wilmington,North Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.665,0.0,72.998,0.0
Bend,Oregon,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,84.99799999999999,74.4,68.1666666666667
Chapel Hill,North Carolina,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333333333333,0.0,0.0
